UserID,Gender,Age,Race,Province,Channel2,RecordDate2,Duration 2
808923,male,23,other,Eastern Cape,SuperSport Blitz,2016/02/21 18:03,2025-09-24T00:01:12.000Z
808923,male,23,other,Eastern Cape,Trace TV,2016/02/17 18:45,2025-09-24T00:13:21.000Z
630977,male,28,coloured,Gauteng,Trace TV,2016/01/16 09:52,2025-09-24T00:00:15.000Z
850656,male,26,black,Mpumalanga,Africa Magic,2016/03/05 21:12,2025-09-24T00:00:17.000Z
850656,male,26,black,Mpumalanga,Channel O,2016/03/06 05:25,2025-09-24T00:00:00.000Z
850656,male,26,black,Mpumalanga,Africa Magic,2016/03/06 07:09,2025-09-24T00:00:00.000Z
2368365,male,27,coloured,Limpopo,ICC Cricket World Cup 2011,2016/03/30 11:17,2025-09-24T00:38:12.000Z
1106115,female,26,black,Western Cape,Africa Magic,2016/01/11 16:06,2025-09-24T00:06:26.000Z
1106115,female,26,black,Western Cape,Trace TV,2016/01/11 15:33,2025-09-24T00:05:57.000Z
820387,male,15,black,Limpopo,SuperSport Blitz,2016/01/27 13:54,2025-09-24T00:12:08.000Z
820387,male,15,black,Limpopo,Cartoon Network,2016/01/27 09:52,2025-09-24T00:01:27.000Z
820387,male,15,black,Limpopo,Channel O,2016/01/25 10:07,2025-09-24T00:00:57.000Z
820387,male,15,black,Limpopo,SuperSport Blitz,2016/01/26 19:30,2025-09-24T00:07:30.000Z
808984,male,42,coloured,Western Cape,kykNET,2016/02/19 15:58,2025-09-24T00:01:57.000Z
778615,None,0,None,None,Channel O,2016/03/12 15:45,2025-09-24T00:03:45.000Z
939662,male,23,black,Mpumalanga,ICC Cricket World Cup 2011,2016/03/30 12:48,2025-09-24T00:02:10.000Z
2359733,male,43,black,Gauteng,Channel O,2016/01/26 21:50,2025-09-24T00:08:33.000Z
866215,male,22,black,Kwazulu Natal,Trace TV,2016/03/07 16:00,2025-09-24T00:04:03.000Z
803575,male,27,indian_asian,Eastern Cape,Supersport Live Events,2016/02/19 09:08,2025-09-24T00:00:22.000Z
803575,male,27,indian_asian,Eastern Cape,Supersport Live Events,2016/01/31 09:46,2025-09-24T00:27:16.000Z
803575,male,27,indian_asian,Eastern Cape,Supersport Live Events,2016/01/23 10:34,2025-09-24T00:39:16.000Z
2090538,male,39,indian_asian,Gauteng,ICC Cricket World Cup 2011,2016/03/30 14:58,2025-09-24T00:29:56.000Z
779471,male,28,black,Eastern Cape,Boomerang,2016/02/10 06:38,2025-09-24T00:11:09.000Z
788744,male,23,coloured,Western Cape,SuperSport Blitz,2016/01/14 23:09,2025-09-24T00:02:30.000Z
788744,male,23,coloured,Western Cape,Supersport Live Events,2016/01/18 09:35,2025-09-24T00:00:52.000Z
2285664,male,28,indian_asian,Mpumalanga,SuperSport Blitz,2016/03/25 07:26,2025-09-24T00:00:00.000Z
2285664,male,28,indian_asian,Mpumalanga,ICC Cricket World Cup 2011,2016/03/26 10:02,2025-09-24T01:06:24.000Z
720398,female,28,coloured,Gauteng,DStv Events 1,2016/01/20 17:22,2025-09-24T00:01:05.000Z
930094,male,26,other,Free State,ICC Cricket World Cup 2011,2016/03/29 10:17,2025-09-24T00:01:24.000Z
930094,male,26,other,Free State,Trace TV,2016/03/29 15:32,2025-09-24T00:01:00.000Z
789241,male,25,coloured,Northern Cape,Boomerang,2016/02/13 08:22,2025-09-24T00:01:58.000Z
771927,female,36,None,Western Cape,Supersport Live Events,2016/01/31 09:08,2025-09-24T00:18:14.000Z
771927,female,36,None,Western Cape,CNN,2016/01/29 16:32,2025-09-24T00:00:58.000Z
771927,female,36,None,Western Cape,SuperSport Blitz,2016/01/28 13:00,2025-09-24T00:17:14.000Z
771927,female,36,None,Western Cape,Supersport Live Events,2016/02/01 08:12,2025-09-24T04:49:00.000Z
771927,female,36,None,Western Cape,Supersport Live Events,2016/01/27 14:14,2025-09-24T00:01:18.000Z
771927,female,36,None,Western Cape,SuperSport Blitz,2016/01/27 05:55,2025-09-24T00:02:26.000Z
771927,female,36,None,Western Cape,Cartoon Network,2016/01/30 16:39,2025-09-24T00:01:38.000Z
904340,male,28,indian_asian,Gauteng,E! Entertainment,2016/03/27 17:38,2025-09-24T00:00:42.000Z
904340,male,28,indian_asian,Gauteng,Vuzu,2016/03/27 17:45,2025-09-24T00:00:23.000Z
904340,male,28,indian_asian,Gauteng,E! Entertainment,2016/03/26 21:29,2025-09-24T00:00:00.000Z
809079,male,30,black,Mpumalanga,Cartoon Network,2016/02/22 19:08,2025-09-24T00:00:08.000Z
809079,male,30,black,Mpumalanga,Africa Magic,2016/02/21 13:27,2025-09-24T00:00:17.000Z
809079,male,30,black,Mpumalanga,Boomerang,2016/02/21 17:15,2025-09-24T00:00:18.000Z
809079,male,30,black,Mpumalanga,SuperSport Blitz,2016/02/21 17:22,2025-09-24T00:00:42.000Z
819358,male,39,white,Western Cape,Trace TV,2016/02/26 20:38,2025-09-24T00:00:45.000Z
819358,male,39,white,Western Cape,ICC Cricket World Cup 2011,2016/03/02 11:59,2025-09-24T00:05:12.000Z
819358,male,39,white,Western Cape,Supersport Live Events,2016/03/19 16:24,2025-09-24T00:03:20.000Z
242356,male,30,white,Gauteng,ICC Cricket World Cup 2011,2016/03/01 09:03,2025-09-24T00:00:00.000Z
830921,male,22,white,Eastern Cape,Trace TV,2016/03/03 19:24,2025-09-24T00:01:15.000Z
866295,male,43,None,Gauteng,ICC Cricket World Cup 2011,2016/03/15 11:01,2025-09-24T00:46:48.000Z
173765,None,0,None,None,Trace TV,2016/01/08 07:29,2025-09-24T00:01:03.000Z
764468,male,34,black,Gauteng,Channel O,2016/02/02 06:59,2025-09-24T00:02:09.000Z
724179,female,21,black,Gauteng,Channel O,2016/01/20 18:49,2025-09-24T00:10:51.000Z
865440,male,31,indian_asian,Gauteng,Supersport Live Events,2016/03/14 08:35,2025-09-24T00:21:28.000Z
865440,male,31,indian_asian,Gauteng,ICC Cricket World Cup 2011,2016/03/14 10:28,2025-09-24T00:06:10.000Z
892643,male,28,coloured,Western Cape,Cartoon Network,2016/03/13 10:16,2025-09-24T00:21:24.000Z
892643,male,28,coloured,Western Cape,SuperSport Blitz,2016/03/13 12:10,2025-09-24T00:00:08.000Z
892643,male,28,coloured,Western Cape,Boomerang,2016/01/02 00:24,2025-09-24T03:32:21.000Z
892643,male,28,coloured,Western Cape,Cartoon Network,2016/01/04 04:42,2025-09-24T00:02:42.000Z
892643,male,28,coloured,Western Cape,Cartoon Network,2016/01/19 19:40,2025-09-24T00:04:12.000Z
771978,male,23,black,Kwazulu Natal,Boomerang,2016/02/05 03:06,2025-09-24T00:00:31.000Z
820573,male,32,white,Gauteng,Boomerang,2016/02/26 17:06,2025-09-24T00:00:20.000Z
820573,male,32,white,Gauteng,ICC Cricket World Cup 2011,2016/03/02 10:04,2025-09-24T00:55:08.000Z
820573,male,32,white,Gauteng,SawSee,2016/02/28 19:16,2025-09-24T00:00:57.000Z
2420497,male,22,coloured,Western Cape,Trace TV,2016/01/10 19:58,2025-09-24T00:47:54.000Z
82389,None,0,None,None,DStv Events 1,2016/01/08 11:33,2025-09-24T00:09:30.000Z
809148,male,35,indian_asian,Limpopo,ICC Cricket World Cup 2011,2016/03/13 13:17,2025-09-24T00:09:58.000Z
809148,male,35,indian_asian,Limpopo,Trace TV,2016/02/20 22:40,2025-09-24T00:04:45.000Z
809148,male,35,indian_asian,Limpopo,ICC Cricket World Cup 2011,2016/02/27 10:40,2025-09-24T00:43:22.000Z
2429528,male,30,None,Gauteng,E! Entertainment,2016/03/31 21:47,2025-09-24T00:00:58.000Z
2429528,male,30,None,Gauteng,Supersport Live Events,2016/03/30 05:51,2025-09-24T00:01:16.000Z
2429528,male,30,None,Gauteng,ICC Cricket World Cup 2011,2016/03/30 05:51,2025-09-24T00:00:22.000Z
2429528,male,30,None,Gauteng,SuperSport Blitz,2016/03/30 16:17,2025-09-24T00:02:20.000Z
2429528,male,30,None,Gauteng,Boomerang,2016/03/30 10:30,2025-09-24T00:00:25.000Z
2429528,male,30,None,Gauteng,Cartoon Network,2016/03/25 16:26,2025-09-24T00:00:11.000Z
2429528,male,30,None,Gauteng,DStv Events 1,2016/03/25 13:51,2025-09-24T00:00:30.000Z
2429528,male,30,None,Gauteng,Trace TV,2016/03/29 05:06,2025-09-24T00:00:39.000Z
45769,None,0,None,None,ICC Cricket World Cup 2011,2016/03/12 11:28,2025-09-24T00:01:44.000Z
924896,male,25,indian_asian,Gauteng,ICC Cricket World Cup 2011,2016/03/30 10:23,2025-09-24T01:01:38.000Z
894417,None,0,None,None,Trace TV,2016/03/28 10:23,2025-09-24T00:00:00.000Z
894417,None,0,None,None,E! Entertainment,2016/03/24 05:48,2025-09-24T00:01:02.000Z
772052,male,32,coloured,Western Cape,Supersport Live Events,2016/03/20 16:26,2025-09-24T00:00:00.000Z
772052,male,32,coloured,Western Cape,Supersport Live Events,2016/03/26 14:38,2025-09-24T00:45:32.000Z
898831,male,26,white,Gauteng,ICC Cricket World Cup 2011,2016/03/23 10:07,2025-09-24T00:00:00.000Z
788922,male,52,coloured,Western Cape,ICC Cricket World Cup 2011,2016/03/05 16:03,2025-09-24T00:00:52.000Z
788922,male,52,coloured,Western Cape,ICC Cricket World Cup 2011,2016/02/27 16:06,2025-09-24T00:01:52.000Z
809231,male,45,black,Gauteng,CNN,2016/02/22 13:13,2025-09-24T00:03:44.000Z
809231,male,45,black,Gauteng,CNN,2016/02/26 10:51,2025-09-24T00:01:16.000Z
809231,male,45,black,Gauteng,CNN,2016/03/22 11:10,2025-09-24T00:01:45.000Z
809231,male,45,black,Gauteng,SuperSport Blitz,2016/02/14 15:31,2025-09-24T00:02:06.000Z
809231,male,45,black,Gauteng,CNN,2016/03/24 15:44,2025-09-24T00:03:45.000Z
809231,male,45,black,Gauteng,CNN,2016/02/16 06:48,2025-09-24T00:12:28.000Z
809231,male,45,black,Gauteng,Cartoon Network,2016/02/04 11:18,2025-09-24T00:00:48.000Z
809231,male,45,black,Gauteng,Channel O,2016/02/10 13:22,2025-09-24T00:07:57.000Z
809231,male,45,black,Gauteng,CNN,2016/03/23 08:45,2025-09-24T00:03:28.000Z
809231,male,45,black,Gauteng,Supersport Live Events,2016/03/05 20:37,2025-09-24T00:02:50.000Z
809231,male,45,black,Gauteng,CNN,2016/02/06 12:22,2025-09-24T00:02:56.000Z
809231,male,45,black,Gauteng,ICC Cricket World Cup 2011,2016/03/20 08:44,2025-09-24T00:05:56.000Z
809231,male,45,black,Gauteng,SuperSport Blitz,2016/02/27 09:10,2025-09-24T00:07:06.000Z
809231,male,45,black,Gauteng,Trace TV,2016/02/23 04:58,2025-09-24T00:05:15.000Z
809231,male,45,black,Gauteng,CNN,2016/02/23 05:31,2025-09-24T00:17:22.000Z
809231,male,45,black,Gauteng,E! Entertainment,2016/03/30 15:57,2025-09-24T00:00:26.000Z
2203633,male,70,white,Eastern Cape,E! Entertainment,2016/02/16 16:29,2025-09-24T00:01:26.000Z
790685,male,29,black,Kwazulu Natal,Africa Magic,2016/02/14 07:36,2025-09-24T00:00:02.000Z
872104,male,24,coloured,Western Cape,Supersport Live Events,2016/03/19 18:08,2025-09-24T00:00:00.000Z
924949,male,27,indian_asian,Gauteng,ICC Cricket World Cup 2011,2016/03/30 11:40,2025-09-24T00:00:00.000Z
820737,None,0,None,None,Supersport Live Events,2016/03/18 06:35,2025-09-24T00:08:30.000Z
779656,female,29,black,Gauteng,Trace TV,2016/01/15 07:57,2025-09-24T00:09:09.000Z
779656,female,29,black,Gauteng,Africa Magic,2016/01/24 16:32,2025-09-24T00:00:00.000Z
779656,female,29,black,Gauteng,Africa Magic,2016/01/24 20:10,2025-09-24T00:00:00.000Z
779656,female,29,black,Gauteng,Africa Magic,2016/02/09 19:34,2025-09-24T00:00:00.000Z
779656,female,29,black,Gauteng,Africa Magic,2016/02/08 19:51,2025-09-24T00:00:00.000Z
779656,female,29,black,Gauteng,Africa Magic,2016/02/08 18:28,2025-09-24T00:32:29.000Z
2426146,female,35,coloured,Western Cape,SuperSport Blitz,2016/03/06 15:29,2025-09-24T00:01:58.000Z
2426146,female,35,coloured,Western Cape,Trace TV,2016/03/10 10:17,2025-09-24T00:12:51.000Z
2420731,male,43,black,Gauteng,Channel O,2016/03/22 17:26,2025-09-24T00:13:42.000Z
809284,male,32,white,Western Cape,ICC Cricket World Cup 2011,2016/02/22 12:32,2025-09-24T00:07:06.000Z
809284,male,32,white,Western Cape,ICC Cricket World Cup 2011,2016/02/25 14:18,2025-09-24T00:00:14.000Z
809286,male,35,white,Mpumalanga,SawSee,2016/03/06 07:32,2025-09-24T00:14:05.000Z
2368931,male,38,indian_asian,Limpopo,Boomerang,2016/02/20 09:25,2025-09-24T00:01:32.000Z
820770,male,36,coloured,Western Cape,Supersport Live Events,2016/03/24 12:47,2025-09-24T00:59:14.000Z
820770,male,36,coloured,Western Cape,Supersport Live Events,2016/02/25 09:47,2025-09-24T00:12:42.000Z
820770,male,36,coloured,Western Cape,ICC Cricket World Cup 2011,2016/02/27 16:41,2025-09-24T00:15:08.000Z
820770,male,36,coloured,Western Cape,ICC Cricket World Cup 2011,2016/03/12 16:18,2025-09-24T00:01:38.000Z
820770,male,36,coloured,Western Cape,ICC Cricket World Cup 2011,2016/03/03 03:48,2025-09-24T00:01:20.000Z
733347,male,34,None,North West,Channel O,2016/01/23 18:12,2025-09-24T00:15:48.000Z
733347,male,34,None,North West,Africa Magic,2016/01/24 14:31,2025-09-24T00:00:08.000Z
733347,male,34,None,North West,Channel O,2016/01/23 17:29,2025-09-24T00:00:39.000Z
39353,None,0,None,None,Trace TV,2016/01/05 01:54,2025-09-24T00:03:30.000Z
2092115,male,49,black,Mpumalanga,Boomerang,2016/02/13 17:37,2025-09-24T00:05:29.000Z
866540,male,33,coloured,Western Cape,Channel O,2016/03/08 19:30,2025-09-24T00:00:12.000Z
940010,male,27,black,Gauteng,Supersport Live Events,2016/03/26 08:35,2025-09-24T00:00:40.000Z
773393,male,17,white,Western Cape,Boomerang,2016/02/08 10:01,2025-09-24T00:09:03.000Z
809317,male,29,None,Western Cape,Cartoon Network,2016/02/21 12:46,2025-09-24T00:01:28.000Z
809317,male,29,None,Western Cape,M-Net,2016/02/20 20:11,2025-09-24T00:03:40.000Z
809317,male,29,None,Western Cape,M-Net,2016/02/19 20:25,2025-09-24T00:00:49.000Z
940027,male,111,None,Limpopo,Africa Magic,2016/03/30 07:34,2025-09-24T00:00:09.000Z
866564,male,30,indian_asian,Gauteng,Supersport Live Events,2016/03/24 08:59,2025-09-24T00:08:14.000Z
866564,male,30,indian_asian,Gauteng,ICC Cricket World Cup 2011,2016/03/20 11:15,2025-09-24T00:11:18.000Z
33773,None,0,None,None,ICC Cricket World Cup 2011,2016/03/12 08:50,2025-09-24T00:00:08.000Z
886721,male,30,indian_asian,Gauteng,Boomerang,2016/03/21 23:43,2025-09-24T00:00:21.000Z
809331,male,49,indian_asian,Western Cape,SuperSport Blitz,2016/02/20 15:15,2025-09-24T00:20:40.000Z
809331,male,49,indian_asian,Western Cape,CNN,2016/02/14 15:14,2025-09-24T00:00:00.000Z
809331,male,49,indian_asian,Western Cape,Supersport Live Events,2016/02/24 16:27,2025-09-24T00:00:24.000Z
809331,male,49,indian_asian,Western Cape,ICC Cricket World Cup 2011,2016/02/24 16:04,2025-09-24T00:04:24.000Z
809331,male,49,indian_asian,Western Cape,SuperSport Blitz,2016/03/23 10:47,2025-09-24T00:00:30.000Z
809331,male,49,indian_asian,Western Cape,SuperSport Blitz,2016/03/25 18:09,2025-09-24T00:06:04.000Z
869301,female,40,coloured,Eastern Cape,Trace TV,2016/03/07 12:35,2025-09-24T00:06:57.000Z
832147,male,40,black,Mpumalanga,Channel O,2016/03/02 15:04,2025-09-24T00:26:36.000Z
940064,male,45,coloured,Western Cape,Cartoon Network,2016/03/23 05:29,2025-09-24T00:06:46.000Z
793883,male,32,coloured,Northern Cape,Trace TV,2016/02/15 12:36,2025-09-24T00:04:36.000Z
789053,female,34,black,Gauteng,Boomerang,2016/01/28 21:38,2025-09-24T00:13:51.000Z
866592,male,28,indian_asian,Gauteng,ICC Cricket World Cup 2011,2016/03/14 09:15,2025-09-24T00:10:32.000Z
866592,male,28,indian_asian,Gauteng,ICC Cricket World Cup 2011,2016/03/12 10:20,2025-09-24T01:24:50.000Z
866592,male,28,indian_asian,Gauteng,ICC Cricket World Cup 2011,2016/03/12 13:39,2025-09-24T00:57:46.000Z
930462,male,31,coloured,Western Cape,Boomerang,2016/03/31 19:26,2025-09-24T00:00:44.000Z
809380,male,32,white,Free State,ICC Cricket World Cup 2011,2016/03/15 13:55,2025-09-24T00:45:44.000Z
866623,male,40,other,Western Cape,CNN,2016/03/10 22:15,2025-09-24T00:11:32.000Z
785456,female,41,white,Gauteng,E! Entertainment,2016/02/11 10:36,2025-09-24T00:01:48.000Z
809407,female,33,black,Limpopo,Africa Magic,2016/02/09 04:49,2025-09-24T00:26:04.000Z
1999958,male,24,indian_asian,Mpumalanga,ICC Cricket World Cup 2011,2016/03/19 09:03,2025-09-24T00:29:08.000Z
1999958,male,24,indian_asian,Mpumalanga,ICC Cricket World Cup 2011,2016/03/19 09:06,2025-09-24T00:00:00.000Z
803967,male,43,black,Kwazulu Natal,Boomerang,2016/01/06 18:23,2025-09-24T00:08:18.000Z
803967,male,43,black,Kwazulu Natal,Trace TV,2016/01/07 17:36,2025-09-24T00:00:00.000Z
803967,male,43,black,Kwazulu Natal,Supersport Live Events,2016/01/08 14:49,2025-09-24T02:21:52.000Z
803967,male,43,black,Kwazulu Natal,Supersport Live Events,2016/01/31 09:05,2025-09-24T00:02:00.000Z
803967,male,43,black,Kwazulu Natal,Trace TV,2016/01/07 07:37,2025-09-24T01:18:24.000Z
926675,male,27,indian_asian,Kwazulu Natal,ICC Cricket World Cup 2011,2016/03/30 08:50,2025-09-24T00:14:58.000Z
866660,male,20,black,North West,ICC Cricket World Cup 2011,2016/03/13 13:30,2025-09-24T00:01:04.000Z
809424,female,24,coloured,Western Cape,E! Entertainment,2016/02/22 18:59,2025-09-24T00:00:40.000Z
803990,female,27,black,Free State,Supersport Live Events,2016/02/20 12:54,2025-09-24T00:02:26.000Z
803990,female,27,black,Free State,Africa Magic,2016/02/18 14:27,2025-09-24T00:03:51.000Z
940154,male,35,indian_asian,Gauteng,ICC Cricket World Cup 2011,2016/03/18 13:48,2025-09-24T00:10:44.000Z
940154,male,35,indian_asian,Gauteng,SuperSport Blitz,2016/03/19 08:22,2025-09-24T00:00:16.000Z
940154,male,35,indian_asian,Gauteng,SawSee,2016/03/26 18:48,2025-09-24T00:00:34.000Z
772276,male,44,black,Eastern Cape,Supersport Live Events,2016/02/02 16:51,2025-09-24T00:03:18.000Z
772277,male,48,black,Mpumalanga,Africa Magic,2016/03/12 19:02,2025-09-24T00:00:06.000Z
905271,male,35,coloured,Eastern Cape,Supersport Live Events,2016/03/04 08:20,2025-09-24T00:04:24.000Z
809449,male,24,coloured,Kwazulu Natal,Boomerang,2016/02/21 08:27,2025-09-24T00:01:37.000Z
809449,male,24,coloured,Kwazulu Natal,Cartoon Network,2016/02/24 15:58,2025-09-24T00:01:47.000Z
930568,male,27,indian_asian,Gauteng,CNN,2016/03/28 16:58,2025-09-24T00:01:05.000Z
930568,male,27,indian_asian,Gauteng,SuperSport Blitz,2016/03/29 06:15,2025-09-24T00:02:14.000Z
940176,male,31,black,Eastern Cape,Supersport Live Events,2016/01/06 09:26,2025-09-24T00:10:38.000Z
1107089,male,33,white,Western Cape,DStv Events 1,2016/01/21 18:03,2025-09-24T00:01:30.000Z
2287279,male,27,white,Gauteng,Cartoon Network,2016/02/02 20:45,2025-09-24T00:25:42.000Z
809486,male,25,white,Gauteng,CNN,2016/02/22 07:14,2025-09-24T00:07:11.000Z
893029,male,43,None,Western Cape,Supersport Live Events,2016/03/24 15:30,2025-09-24T01:02:10.000Z
893029,male,43,None,Western Cape,ICC Cricket World Cup 2011,2016/03/20 15:37,2025-09-24T00:06:20.000Z
893029,male,43,None,Western Cape,Supersport Live Events,2016/03/24 08:37,2025-09-24T00:56:42.000Z
806823,male,37,black,Gauteng,Africa Magic,2016/02/21 08:20,2025-09-24T00:00:26.000Z
930671,male,44,indian_asian,Gauteng,Cartoon Network,2016/03/31 16:39,2025-09-24T00:00:12.000Z
930671,male,44,indian_asian,Gauteng,E! Entertainment,2016/03/30 17:53,2025-09-24T00:01:06.000Z
940290,male,67,None,Gauteng,CNN,2016/03/13 17:12,2025-09-24T00:02:28.000Z
940290,male,67,None,Gauteng,ICC Cricket World Cup 2011,2016/03/16 14:19,2025-09-24T02:09:54.000Z
851376,male,19,white,Eastern Cape,ICC Cricket World Cup 2011,2016/03/09 10:45,2025-09-24T00:01:54.000Z
793041,male,40,black,North West,Africa Magic,2016/02/16 11:48,2025-09-24T00:01:11.000Z
789241,male,25,coloured,Northern Cape,Channel O,2016/02/21 09:20,2025-09-24T00:00:15.000Z
