UserID,Gender,Age,Race,Province,Channel2,RecordDate2,Duration 2
789244,male,19,black,North West,E! Entertainment,2016/02/12 10:21,2025-09-24T00:00:10.000Z
819656,male,45,black,Western Cape,Africa Magic,2016/02/26 18:39,2025-09-24T00:01:05.000Z
786607,male,45,coloured,Western Cape,Supersport Live Events,2016/02/11 17:11,2025-09-24T00:02:54.000Z
919808,male,20,black,Eastern Cape,M-Net,2016/03/25 11:47,2025-09-24T00:00:53.000Z
590330,male,18,white,Mpumalanga,Boomerang,2016/01/06 23:13,2025-09-24T00:06:04.000Z
809604,male,24,black,Western Cape,Trace TV,2016/02/20 22:50,2025-09-24T00:15:48.000Z
809604,male,24,black,Western Cape,Trace TV,2016/02/21 06:32,2025-09-24T00:01:30.000Z
809604,male,24,black,Western Cape,Boomerang,2016/03/18 20:54,2025-09-24T00:08:30.000Z
809604,male,24,black,Western Cape,Boomerang,2016/03/18 21:24,2025-09-24T00:26:11.000Z
809604,male,24,black,Western Cape,Trace TV,2016/02/07 19:13,2025-09-24T00:04:39.000Z
809604,male,24,black,Western Cape,Cartoon Network,2016/02/28 15:22,2025-09-24T00:00:36.000Z
809604,male,24,black,Western Cape,Trace TV,2016/03/01 05:44,2025-09-24T00:00:36.000Z
940343,male,39,black,Mpumalanga,Channel O,2016/03/29 08:02,2025-09-24T00:02:45.000Z
2415044,male,24,indian_asian,Northern Cape,ICC Cricket World Cup 2011,2016/03/29 13:20,2025-09-24T00:18:26.000Z
804168,male,42,coloured,Gauteng,Channel O,2016/02/19 17:34,2025-09-24T00:01:42.000Z
772449,male,25,white,Gauteng,Supersport Live Events,2016/01/23 15:25,2025-09-24T00:01:32.000Z
789309,male,48,coloured,Western Cape,SuperSport Blitz,2016/02/21 19:32,2025-09-24T00:16:52.000Z
789309,male,48,coloured,Western Cape,SuperSport Blitz,2016/03/24 17:57,2025-09-24T00:00:24.000Z
789309,male,48,coloured,Western Cape,ICC Cricket World Cup 2011,2016/03/14 07:14,2025-09-24T00:00:22.000Z
789309,male,48,coloured,Western Cape,SuperSport Blitz,2016/02/27 17:13,2025-09-24T00:00:34.000Z
789309,male,48,coloured,Western Cape,Supersport Live Events,2016/02/12 09:57,2025-09-24T00:00:22.000Z
789309,male,48,coloured,Western Cape,SuperSport Blitz,2016/03/26 07:27,2025-09-24T00:01:46.000Z
821206,male,41,white,Gauteng,ICC Cricket World Cup 2011,2016/02/24 13:52,2025-09-24T00:02:34.000Z
866891,male,37,indian_asian,Kwazulu Natal,SuperSport Blitz,2016/03/12 14:55,2025-09-24T00:00:24.000Z
866891,male,37,indian_asian,Kwazulu Natal,Boomerang,2016/03/09 15:21,2025-09-24T00:00:51.000Z
809648,male,18,black,Western Cape,Supersport Live Events,2016/02/20 12:41,2025-09-24T00:02:26.000Z
809648,male,18,black,Western Cape,CNN,2016/02/21 05:31,2025-09-24T00:15:50.000Z
866901,male,39,white,Gauteng,SuperSport Blitz,2016/03/18 08:58,2025-09-24T00:12:28.000Z
866901,male,39,white,Gauteng,SuperSport Blitz,2016/03/31 09:25,2025-09-24T00:10:06.000Z
866901,male,39,white,Gauteng,E! Entertainment,2016/03/29 16:35,2025-09-24T00:07:52.000Z
772477,female,35,black,Kwazulu Natal,Africa Magic,2016/02/02 13:59,2025-09-24T00:00:56.000Z
772477,female,35,black,Kwazulu Natal,Boomerang,2016/01/04 05:16,2025-09-24T00:30:49.000Z
772477,female,35,black,Kwazulu Natal,Channel O,2016/01/07 11:00,2025-09-24T01:08:27.000Z
772477,female,35,black,Kwazulu Natal,Africa Magic,2016/01/05 12:11,2025-09-24T00:00:00.000Z
772477,female,35,black,Kwazulu Natal,Cartoon Network,2016/01/04 04:40,2025-09-24T00:01:12.000Z
772477,female,35,black,Kwazulu Natal,Trace TV,2016/01/18 04:19,2025-09-24T00:48:15.000Z
772477,female,35,black,Kwazulu Natal,Channel O,2016/01/04 07:51,2025-09-24T00:05:54.000Z
772477,female,35,black,Kwazulu Natal,Channel O,2016/01/13 16:30,2025-09-24T00:44:09.000Z
772477,female,35,black,Kwazulu Natal,E! Entertainment,2016/01/20 03:42,2025-09-24T00:13:18.000Z
772477,female,35,black,Kwazulu Natal,Africa Magic,2016/01/15 05:17,2025-09-24T00:00:32.000Z
772477,female,35,black,Kwazulu Natal,Channel O,2016/02/03 18:05,2025-09-24T00:12:03.000Z
779980,male,46,coloured,Eastern Cape,Africa Magic,2016/02/04 06:34,2025-09-24T00:00:49.000Z
817992,male,46,black,Kwazulu Natal,Africa Magic,2016/02/24 11:37,2025-09-24T00:00:34.000Z
817992,male,46,black,Kwazulu Natal,Africa Magic,2016/02/25 13:54,2025-09-24T00:00:18.000Z
940434,male,21,coloured,Western Cape,Cartoon Network,2016/03/31 00:03,2025-09-24T00:00:00.000Z
940434,male,21,coloured,Western Cape,Boomerang,2016/03/31 06:40,2025-09-24T00:00:00.000Z
940434,male,21,coloured,Western Cape,Boomerang,2016/03/31 12:59,2025-09-24T00:00:00.000Z
940434,male,21,coloured,Western Cape,Cartoon Network,2016/03/30 18:15,2025-09-24T00:00:00.000Z
940434,male,21,coloured,Western Cape,DStv Events 1,2016/03/29 20:17,2025-09-24T00:01:40.000Z
2204160,male,34,None,Mpumalanga,CNN,2016/03/02 19:23,2025-09-24T00:37:20.000Z
2204160,male,34,None,Mpumalanga,ICC Cricket World Cup 2011,2016/02/25 10:36,2025-09-24T00:09:02.000Z
2204160,male,34,None,Mpumalanga,Supersport Live Events,2016/01/05 13:02,2025-09-24T00:00:00.000Z
2204160,male,34,None,Mpumalanga,CNN,2016/01/12 15:50,2025-09-24T00:07:28.000Z
2204160,male,34,None,Mpumalanga,ICC Cricket World Cup 2011,2016/03/07 12:55,2025-09-24T01:38:10.000Z
2204160,male,34,None,Mpumalanga,ICC Cricket World Cup 2011,2016/02/23 14:14,2025-09-24T01:19:08.000Z
2204160,male,34,None,Mpumalanga,ICC Cricket World Cup 2011,2016/02/28 12:18,2025-09-24T00:01:34.000Z
2426887,male,40,indian_asian,Gauteng,ICC Cricket World Cup 2011,2016/03/30 14:10,2025-09-24T00:00:36.000Z
832504,male,25,white,Gauteng,Supersport Live Events,2016/03/05 15:19,2025-09-24T00:04:58.000Z
832504,male,25,white,Gauteng,Supersport Live Events,2016/02/18 08:01,2025-09-24T00:04:06.000Z
772529,male,27,black,Gauteng,Supersport Live Events,2016/02/26 12:40,2025-09-24T00:00:54.000Z
772529,male,27,black,Gauteng,Cartoon Network,2016/02/15 12:20,2025-09-24T00:00:47.000Z
772529,male,27,black,Gauteng,Supersport Live Events,2016/02/14 20:11,2025-09-24T00:00:50.000Z
772529,male,27,black,Gauteng,Cartoon Network,2016/01/17 11:18,2025-09-24T00:01:15.000Z
772529,male,27,black,Gauteng,E! Entertainment,2016/01/17 07:57,2025-09-24T00:05:48.000Z
772529,male,27,black,Gauteng,Supersport Live Events,2016/02/06 18:02,2025-09-24T00:50:58.000Z
772529,male,27,black,Gauteng,Supersport Live Events,2016/03/06 14:23,2025-09-24T00:00:24.000Z
809727,male,26,indian_asian,Limpopo,ICC Cricket World Cup 2011,2016/03/11 11:12,2025-09-24T00:10:24.000Z
809727,male,26,indian_asian,Limpopo,SuperSport Blitz,2016/03/15 20:38,2025-09-24T00:01:10.000Z
809759,male,37,indian_asian,Limpopo,ICC Cricket World Cup 2011,2016/02/24 10:00,2025-09-24T00:02:26.000Z
2204253,male,36,indian_asian,Mpumalanga,ICC Cricket World Cup 2011,2016/03/30 15:13,2025-09-24T01:55:50.000Z
930897,male,21,white,Mpumalanga,Cartoon Network,2016/03/28 15:30,2025-09-24T00:00:30.000Z
930897,male,21,white,Mpumalanga,CNN,2016/03/28 07:53,2025-09-24T00:00:43.000Z
930897,male,21,white,Mpumalanga,M-Net,2016/03/27 18:16,2025-09-24T00:00:14.000Z
927246,male,29,indian_asian,Gauteng,ICC Cricket World Cup 2011,2016/03/30 08:36,2025-09-24T00:09:54.000Z
927246,male,29,indian_asian,Gauteng,SuperSport Blitz,2016/03/29 20:11,2025-09-24T00:00:28.000Z
2158646,male,33,black,Gauteng,SuperSport Live Events,2016/02/13 17:06,2025-09-24T00:00:00.000Z
809787,female,34,black,Kwazulu Natal,Africa Magic,2016/02/09 13:38,2025-09-24T00:30:44.000Z
2369790,male,26,indian_asian,Mpumalanga,ICC Cricket World Cup 2011,2016/02/19 14:57,2025-09-24T04:03:26.000Z
2369790,male,26,indian_asian,Mpumalanga,Cartoon Network,2016/02/12 13:01,2025-09-24T00:00:32.000Z
2369790,male,26,indian_asian,Mpumalanga,ICC Cricket World Cup 2011,2016/03/29 14:28,2025-09-24T00:00:06.000Z
2369790,male,26,indian_asian,Mpumalanga,Africa Magic,2016/02/13 16:51,2025-09-24T00:01:30.000Z
809817,male,27,black,Western Cape,Trace TV,2016/02/19 11:18,2025-09-24T00:02:06.000Z
809817,male,27,black,Western Cape,Trace TV,2016/02/20 08:17,2025-09-24T00:02:30.000Z
809817,male,27,black,Western Cape,Vuzu,2016/02/19 16:05,2025-09-24T00:00:35.000Z
809817,male,27,black,Western Cape,E! Entertainment,2016/02/21 15:23,2025-09-24T00:06:10.000Z
794277,male,33,black,Gauteng,Cartoon Network,2016/02/14 13:40,2025-09-24T00:02:35.000Z
794277,male,33,black,Gauteng,SawSee,2016/02/14 19:18,2025-09-24T00:01:05.000Z
2204358,male,52,coloured,Western Cape,Supersport Live Events,2016/03/04 08:13,2025-09-24T00:07:40.000Z
2204358,male,52,coloured,Western Cape,Cartoon Network,2016/01/22 20:47,2025-09-24T00:18:50.000Z
2204358,male,52,coloured,Western Cape,Supersport Live Events,2016/01/27 14:55,2025-09-24T00:31:20.000Z
2204358,male,52,coloured,Western Cape,M-Net,2016/01/01 21:17,2025-09-24T00:00:09.000Z
2204358,male,52,coloured,Western Cape,SuperSport Blitz,2016/02/12 12:20,2025-09-24T00:00:06.000Z
2204358,male,52,coloured,Western Cape,SuperSport Blitz,2016/03/05 22:17,2025-09-24T02:09:52.000Z
484936,male,37,black,Eastern Cape,Supersport Live Events,2016/01/22 13:49,2025-09-24T00:00:00.000Z
940590,male,27,coloured,Western Cape,SuperSport Blitz,2016/03/28 16:00,2025-09-24T00:00:10.000Z
940590,male,27,coloured,Western Cape,ICC Cricket World Cup 2011,2016/03/29 14:50,2025-09-24T00:00:22.000Z
809853,female,46,None,Western Cape,Africa Magic,2016/02/04 09:35,2025-09-24T00:03:38.000Z
809853,female,46,None,Western Cape,Africa Magic,2016/02/04 19:52,2025-09-24T00:17:43.000Z
2369962,male,44,indian_asian,Gauteng,ICC Cricket World Cup 2011,2016/03/29 16:31,2025-09-24T00:26:18.000Z
69707,male,34,indian_asian,Kwazulu Natal,SuperSport Blitz,2016/03/19 22:13,2025-09-24T00:01:50.000Z
772665,male,34,black,Kwazulu Natal,Africa Magic,2016/02/06 15:41,2025-09-24T00:33:01.000Z
772665,male,34,black,Kwazulu Natal,Boomerang,2016/02/03 19:26,2025-09-24T00:04:03.000Z
920091,male,40,indian_asian,Gauteng,SuperSport Blitz,2016/03/22 21:25,2025-09-24T00:00:00.000Z
103657,male,24,white,Mpumalanga,M-Net,2016/03/19 17:11,2025-09-24T00:02:58.000Z
772685,male,36,black,Gauteng,Trace TV,2016/01/14 21:00,2025-09-24T00:00:33.000Z
772685,male,36,black,Gauteng,Cartoon Network,2016/01/22 07:58,2025-09-24T00:00:20.000Z
772685,male,36,black,Gauteng,Channel O,2016/01/17 18:05,2025-09-24T00:01:06.000Z
772685,male,36,black,Gauteng,Supersport Live Events,2016/01/17 04:34,2025-09-24T00:00:44.000Z
772685,male,36,black,Gauteng,Supersport Live Events,2016/01/09 15:18,2025-09-24T00:36:10.000Z
596969,female,33,black,Gauteng,Cartoon Network,2016/01/04 17:43,2025-09-24T00:01:47.000Z
596969,female,33,black,Gauteng,Trace TV,2016/01/08 20:54,2025-09-24T00:00:15.000Z
832751,male,22,indian_asian,Kwazulu Natal,Cartoon Network,2016/03/03 11:33,2025-09-24T00:05:00.000Z
832751,male,22,indian_asian,Kwazulu Natal,Trace TV,2016/01/13 02:10,2025-09-24T01:14:24.000Z
832751,male,22,indian_asian,Kwazulu Natal,Trace TV,2016/01/14 18:38,2025-09-24T00:13:33.000Z
832751,male,22,indian_asian,Kwazulu Natal,Trace TV,2016/01/09 00:01,2025-09-24T00:02:45.000Z
832751,male,22,indian_asian,Kwazulu Natal,Cartoon Network,2016/02/28 07:20,2025-09-24T00:06:11.000Z
809908,male,9,indian_asian,Eastern Cape,ICC Cricket World Cup 2011,2016/02/20 19:56,2025-09-24T00:00:46.000Z
809908,male,9,indian_asian,Eastern Cape,ICC Cricket World Cup 2011,2016/03/14 12:00,2025-09-24T00:11:30.000Z
809908,male,9,indian_asian,Eastern Cape,ICC Cricket World Cup 2011,2016/03/18 14:53,2025-09-24T02:06:24.000Z
809908,male,9,indian_asian,Eastern Cape,ICC Cricket World Cup 2011,2016/03/18 10:20,2025-09-24T00:28:02.000Z
809908,male,9,indian_asian,Eastern Cape,Africa Magic,2016/03/20 08:00,2025-09-24T00:00:14.000Z
809908,male,9,indian_asian,Eastern Cape,ICC Cricket World Cup 2011,2016/03/20 16:35,2025-09-24T00:05:28.000Z
809908,male,9,indian_asian,Eastern Cape,ICC Cricket World Cup 2011,2016/03/06 08:35,2025-09-24T00:05:54.000Z
809908,male,9,indian_asian,Eastern Cape,Africa Magic,2016/03/09 11:02,2025-09-24T00:00:23.000Z
804459,female,30,black,Gauteng,SawSee,2016/03/02 15:59,2025-09-24T00:01:16.000Z
804459,female,30,black,Gauteng,Trace TV,2016/03/06 20:21,2025-09-24T00:22:15.000Z
1107941,male,21,white,Gauteng,Trace TV,2016/01/19 10:24,2025-09-24T00:01:00.000Z
268737,male,23,black,Gauteng,Supersport Live Events,2016/01/10 20:15,2025-09-24T00:01:36.000Z
867252,male,22,indian_asian,Gauteng,DStv Events 1,2016/03/09 17:26,2025-09-24T00:01:45.000Z
1072207,male,65,white,Northern Cape,E! Entertainment,2016/01/10 17:43,2025-09-24T00:00:00.000Z
793232,male,27,black,North West,Africa Magic,2016/02/16 07:21,2025-09-24T00:00:17.000Z
927629,male,25,indian_asian,Gauteng,Supersport Live Events,2016/03/30 14:31,2025-09-24T00:00:46.000Z
831314,male,19,black,North West,Cartoon Network,2016/03/03 16:20,2025-09-24T00:01:01.000Z
831314,male,19,black,North West,Cartoon Network,2016/03/05 17:46,2025-09-24T00:01:26.000Z
832862,male,33,black,Gauteng,SuperSport Blitz,2016/03/03 14:47,2025-09-24T00:00:00.000Z
832862,male,33,black,Gauteng,Channel O,2016/02/01 15:06,2025-09-24T00:27:03.000Z
832862,male,33,black,Gauteng,Trace TV,2016/03/01 09:58,2025-09-24T00:04:57.000Z
582217,male,34,black,Mpumalanga,Channel O,2016/01/01 21:04,2025-09-24T00:00:27.000Z
940794,male,33,white,Mpumalanga,SuperSport Blitz,2016/03/30 08:54,2025-09-24T00:00:54.000Z
940794,male,33,white,Mpumalanga,DStv Events 1,2016/03/29 21:58,2025-09-24T00:00:45.000Z
940797,male,44,coloured,Eastern Cape,Cartoon Network,2016/03/04 19:02,2025-09-24T00:00:26.000Z
940797,male,44,coloured,Eastern Cape,ICC Cricket World Cup 2011,2016/03/01 10:31,2025-09-24T00:04:32.000Z
931222,male,26,indian_asian,Limpopo,ICC Cricket World Cup 2011,2016/03/30 04:53,2025-09-24T00:00:22.000Z
931222,male,26,indian_asian,Limpopo,ICC Cricket World Cup 2011,2016/03/29 17:12,2025-09-24T00:00:58.000Z
931222,male,26,indian_asian,Limpopo,Supersport Live Events,2016/03/29 17:40,2025-09-24T00:01:20.000Z
940811,male,47,coloured,Kwazulu Natal,ICC Cricket World Cup 2011,2016/03/16 12:33,2025-09-24T00:10:38.000Z
867337,None,0,None,None,ICC Cricket World Cup 2011,2016/03/18 13:58,2025-09-24T00:00:16.000Z
867340,male,27,black,Gauteng,Supersport Live Events,2016/03/24 14:46,2025-09-24T00:35:42.000Z
867340,male,27,black,Gauteng,Cartoon Network,2016/03/14 14:12,2025-09-24T00:02:00.000Z
867340,male,27,black,Gauteng,ICC Cricket World Cup 2011,2016/03/15 12:04,2025-09-24T03:31:10.000Z
810051,female,22,indian_asian,Gauteng,Cartoon Network,2016/02/18 11:22,2025-09-24T00:00:15.000Z
810051,female,22,indian_asian,Gauteng,SuperSport Blitz,2016/02/19 20:41,2025-09-24T00:03:30.000Z
810051,female,22,indian_asian,Gauteng,SuperSport Blitz,2016/02/18 12:28,2025-09-24T00:00:26.000Z
810051,female,22,indian_asian,Gauteng,Cartoon Network,2016/02/18 18:17,2025-09-24T00:19:44.000Z
810051,female,22,indian_asian,Gauteng,E! Entertainment,2016/03/06 19:44,2025-09-24T00:00:42.000Z
810051,female,22,indian_asian,Gauteng,SuperSport Blitz,2016/02/27 19:18,2025-09-24T00:02:36.000Z
789766,male,18,black,Free State,Supersport Live Events,2016/02/12 12:39,2025-09-24T00:04:12.000Z
931322,male,30,indian_asian,Limpopo,Boomerang,2016/03/31 21:08,2025-09-24T00:00:54.000Z
832976,male,50,indian_asian,Gauteng,Supersport Live Events,2016/03/24 15:46,2025-09-24T00:05:58.000Z
881496,male,42,indian_asian,Kwazulu Natal,ICC Cricket World Cup 2011,2016/03/05 19:05,2025-09-24T00:00:46.000Z
51888,female,24,black,Mpumalanga,SawSee,2016/01/06 07:02,2025-09-24T00:00:47.000Z
51888,female,24,black,Mpumalanga,Cartoon Network,2016/01/08 06:05,2025-09-24T00:00:34.000Z
892225,male,36,None,Western Cape,SuperSport Blitz,2016/03/22 18:42,2025-09-24T00:03:52.000Z
892225,male,36,None,Western Cape,Cartoon Network,2016/03/22 21:20,2025-09-24T00:00:00.000Z
927910,male,35,indian_asian,Gauteng,ICC Cricket World Cup 2011,2016/03/29 06:48,2025-09-24T00:00:24.000Z
803004,None,0,None,None,ICC Cricket World Cup 2011,2016/03/30 17:00,2025-09-24T00:11:44.000Z
2370560,male,31,coloured,Eastern Cape,Boomerang,2016/01/05 00:49,2025-09-24T00:00:37.000Z
2370560,male,31,coloured,Eastern Cape,Supersport Live Events,2016/01/06 03:47,2025-09-24T00:09:36.000Z
2370560,male,31,coloured,Eastern Cape,ICC Cricket World Cup 2011,2016/03/05 11:26,2025-09-24T00:00:58.000Z
821816,male,35,black,Gauteng,SuperSport Blitz,2016/02/04 19:51,2025-09-24T00:01:32.000Z
821816,male,35,black,Gauteng,SuperSport Blitz,2016/01/29 18:30,2025-09-24T00:00:24.000Z
831413,male,25,black,North West,SawSee,2016/03/13 05:58,2025-09-24T00:00:14.000Z
831413,male,25,black,North West,Channel O,2016/03/14 16:11,2025-09-24T00:00:48.000Z
831413,male,25,black,North West,Channel O,2016/03/04 04:15,2025-09-24T00:02:03.000Z
831413,male,25,black,North West,E! Entertainment,2016/03/04 18:53,2025-09-24T00:00:40.000Z
831413,male,25,black,North West,Channel O,2016/03/12 20:21,2025-09-24T00:05:09.000Z
941003,male,24,black,Gauteng,CNN,2016/03/24 19:44,2025-09-24T00:01:11.000Z
941003,male,24,black,Gauteng,Boomerang,2016/03/31 13:09,2025-09-24T00:00:00.000Z
941003,male,24,black,Gauteng,Channel O,2016/03/25 06:55,2025-09-24T00:00:42.000Z
810168,male,32,black,Gauteng,SuperSport Blitz,2016/02/19 17:40,2025-09-24T00:03:34.000Z
810169,male,31,white,Eastern Cape,Supersport Live Events,2016/02/19 15:28,2025-09-24T00:00:34.000Z
810169,male,31,white,Eastern Cape,Cartoon Network,2016/02/19 15:32,2025-09-24T00:01:34.000Z
810169,male,31,white,Eastern Cape,Trace TV,2016/02/21 13:19,2025-09-24T00:05:36.000Z
893717,male,23,black,Limpopo,Africa Magic,2016/03/20 13:21,2025-09-24T00:00:31.000Z
772983,male,46,None,Gauteng,Supersport Live Events,2016/02/04 13:49,2025-09-24T00:00:04.000Z
893730,male,25,black,Eastern Cape,SuperSport Blitz,2016/03/19 14:42,2025-09-24T00:00:26.000Z
893730,male,25,black,Eastern Cape,SawSee,2016/03/19 13:33,2025-09-24T00:00:51.000Z
893730,male,25,black,Eastern Cape,Channel O,2016/03/25 09:24,2025-09-24T00:01:00.000Z
773002,male,25,black,Gauteng,Cartoon Network,2016/02/09 10:53,2025-09-24T00:02:07.000Z
773002,male,25,black,Gauteng,Trace TV,2016/02/09 06:29,2025-09-24T00:01:21.000Z
773002,male,25,black,Gauteng,Channel O,2016/02/09 07:14,2025-09-24T00:04:03.000Z
773002,male,25,black,Gauteng,kykNET,2016/02/03 17:33,2025-09-24T00:01:30.000Z
773002,male,25,black,Gauteng,Boomerang,2016/02/03 17:40,2025-09-24T00:00:29.000Z
773002,male,25,black,Gauteng,Cartoon Network,2016/02/03 18:20,2025-09-24T00:01:47.000Z
849265,male,22,None,Gauteng,Channel O,2016/03/07 04:42,2025-09-24T00:00:00.000Z
2370690,male,26,indian_asian,Limpopo,SuperSport Blitz,2016/02/14 08:11,2025-09-24T00:09:22.000Z
941116,male,31,indian_asian,Mpumalanga,ICC Cricket World Cup 2011,2016/03/30 16:51,2025-09-24T01:41:50.000Z
